ts,datetime,open,high,low,close,volume
1776690000,2026-04-20T13:00:00+00:00,0.035,0.035,0.035,0.035,1014794.37
1776693600,2026-04-20T14:00:00+00:00,0.036,0.036,0.035,0.035,667264.6
1776697200,2026-04-20T15:00:00+00:00,0.034,0.036,0.034,0.035,703004.22
1776700800,2026-04-20T16:00:00+00:00,0.035,0.036,0.035,0.035,24814.86
1776704400,2026-04-20T17:00:00+00:00,0.036,0.037,0.035,0.036,1436690.05
1776708000,2026-04-20T18:00:00+00:00,0.036,0.037,0.036,0.036,49402.54
1776711600,2026-04-20T19:00:00+00:00,0.036,0.037,0.036,0.036,1427246.84
1776715200,2026-04-20T20:00:00+00:00,0.036,0.037,0.036,0.037,249298.54
1776718800,2026-04-20T21:00:00+00:00,0.037,0.037,0.036,0.036,481932.2
1776722400,2026-04-20T22:00:00+00:00,0.036,0.037,0.036,0.036,88603.02
1776726000,2026-04-20T23:00:00+00:00,0.036,0.037,0.036,0.036,2098799.7
1776729600,2026-04-21T00:00:00+00:00,0.036,0.037,0.036,0.036,238110.8
1776733200,2026-04-21T01:00:00+00:00,0.036,0.036,0.036,0.036,16782.86
1776736800,2026-04-21T02:00:00+00:00,0.036,0.037,0.036,0.036,25943.56
1776740400,2026-04-21T03:00:00+00:00,0.036,0.037,0.036,0.036,399870.92
1776744000,2026-04-21T04:00:00+00:00,0.036,0.037,0.036,0.036,227132.21
1776747600,2026-04-21T05:00:00+00:00,0.036,0.037,0.036,0.036,134287.07
1776751200,2026-04-21T06:00:00+00:00,0.036,0.037,0.036,0.036,28438.86
1776754800,2026-04-21T07:00:00+00:00,0.036,0.037,0.036,0.036,45685.18
1776758400,2026-04-21T08:00:00+00:00,0.036,0.037,0.036,0.036,17150.91
1776762000,2026-04-21T09:00:00+00:00,0.037,0.038,0.036,0.038,401369.44
1776765600,2026-04-21T10:00:00+00:00,0.037,0.038,0.037,0.037,2818671.15
1776769200,2026-04-21T11:00:00+00:00,0.037,0.038,0.036,0.037,1536672.57
1776772800,2026-04-21T12:00:00+00:00,0.037,0.038,0.036,0.036,458820.48
1776776400,2026-04-21T13:00:00+00:00,0.036,0.037,0.036,0.036,30279.82
1776780000,2026-04-21T14:00:00+00:00,0.036,0.037,0.036,0.036,1371754.7
1776783600,2026-04-21T15:00:00+00:00,0.036,0.037,0.036,0.036,55507.6
1776787200,2026-04-21T16:00:00+00:00,0.036,0.036,0.036,0.036,968441.65
1776790800,2026-04-21T17:00:00+00:00,0.037,0.037,0.036,0.036,11341.54
1776794400,2026-04-21T18:00:00+00:00,0.037,0.037,0.036,0.036,36548.06
