ts,datetime,open,high,low,close,volume
1776434400,2026-04-17T14:00:00+00:00,2438.54,2459.99,2427.31,2448.89,21696.26579566
1776438000,2026-04-17T15:00:00+00:00,2448.61,2451.49,2434.09,2443.31,17262.15635959
1776441600,2026-04-17T16:00:00+00:00,2443.41,2466.5,2442.51,2452.59,10193.56320761
1776445200,2026-04-17T17:00:00+00:00,2452.59,2454.02,2423.57,2441.6,10254.97534136
1776448800,2026-04-17T18:00:00+00:00,2441.6,2444.37,2416.24,2421.59,10318.68587092
1776452400,2026-04-17T19:00:00+00:00,2421.61,2434.24,2418.17,2429.38,13238.30619335
1776456000,2026-04-17T20:00:00+00:00,2429.39,2437.08,2417.82,2427.9,4457.29602465
1776459600,2026-04-17T21:00:00+00:00,2427.81,2434.3,2420.0,2430.4,2856.50286161
1776463200,2026-04-17T22:00:00+00:00,2430.41,2443.05,2423.27,2434.21,5971.00248009
1776466800,2026-04-17T23:00:00+00:00,2434.2,2434.2,2416.4,2419.81,3523.48546692
1776470400,2026-04-18T00:00:00+00:00,2419.8,2424.5,2411.06,2422.0,2793.15566803
1776474000,2026-04-18T01:00:00+00:00,2422.03,2428.51,2417.0,2422.05,2841.74451225
1776477600,2026-04-18T02:00:00+00:00,2422.05,2425.4,2417.67,2419.81,1542.689648
1776481200,2026-04-18T03:00:00+00:00,2419.82,2421.36,2400.93,2406.26,3159.05653671
1776484800,2026-04-18T04:00:00+00:00,2406.4,2411.21,2400.68,2408.33,2106.27001412
1776488400,2026-04-18T05:00:00+00:00,2408.32,2414.75,2406.81,2409.88,1011.17237231
1776492000,2026-04-18T06:00:00+00:00,2409.87,2413.05,2406.41,2410.69,814.31539346
1776495600,2026-04-18T07:00:00+00:00,2410.41,2411.94,2402.4,2404.54,1256.29532029
1776499200,2026-04-18T08:00:00+00:00,2404.38,2405.75,2368.29,2381.76,6359.24621026
1776502800,2026-04-18T09:00:00+00:00,2381.66,2381.74,2370.45,2376.8,1795.11111007
1776506400,2026-04-18T10:00:00+00:00,2376.8,2376.8,2355.0,2360.09,4455.86438805
1776510000,2026-04-18T11:00:00+00:00,2360.09,2361.2,2344.53,2353.71,3510.10234004
